GEO_ID|B23025_E001|B23025_M001|B23025_E002|B23025_M002|B23025_E003|B23025_M003|B23025_E004|B23025_M004|B23025_E005|B23025_M005|B23025_E006|B23025_M006|B23025_E007|B23025_M007
0500000US39061|660192|1670|440720|6094|440026|6108|421200|6391|18826|2664|694|666|219472|6067
0500000US39063|61506|1067|39932|2435|39932|2435|39209|2463|723|476|0|208|21574|2253
0500000US39085|192351|968|127428|2813|127220|2782|122586|2886|4634|1426|208|263|64923|2692
0500000US39089|147063|809|94207|2692|94160|2683|91055|2795|3105|1157|47|81|52856|2556
0500000US39093|258093|1692|163336|3711|163066|3695|157115|3751|5951|1494|270|290|94757|3499
0500000US39095|339987|1123|214593|4360|214106|4334|201667|4174|12439|1965|487|388|125394|4551
0500000US39099|184786|623|105875|3166|105733|3213|101162|3379|4571|1166|142|170|78911|3195
0500000US39101|52914|750|28817|1817|28817|1817|27285|1875|1532|681|0|208|24097|1821
0500000US39103|150408|610|96805|2170|96805|2170|94044|2490|2761|1014|0|208|53603|2223
0500000US39109|88522|707|53848|2797|53273|2727|50794|2888|2479|987|575|482|34674|2938
0500000US39113|429553|1300|275213|4805|271772|4894|257915|5116|13857|2708|3441|953|154340|5071
0500000US39119|69067|584|39331|1945|39331|1945|37413|1870|1918|772|0|208|29736|1826
0500000US39133|137410|710|87846|2318|87216|2325|84812|2629|2404|1065|630|425|49564|2268
0500000US39139|101917|616|57317|2295|57247|2255|53560|2457|3687|1271|70|117|44600|2246
0500000US39141|61593|711|32250|2073|32250|2073|31035|2044|1215|782|0|208|29343|2128
0500000US39145|58551|742|32514|1724|32462|1758|30337|1661|2125|668|52|96|26037|1586
0500000US39151|303245|1023|186115|3753|186056|3753|180359|3742|5697|1385|59|98|117130|3844
0500000US39153|440217|1264|287528|5198|287497|5184|274202|5255|13295|2153|31|52|152689|5491
0500000US39155|164141|749|92065|2785|91972|2784|88666|2838|3306|1002|93|121|72076|2778
0500000US39157|73502|720|43821|2150|43821|2150|42451|2185|1370|814|0|208|29681|2323
0500000US39159|55314|459|39040|1617|39032|1616|38831|1627|201|206|8|13|16274|1535
0500000US39165|201321|893|137153|2762|137046|2749|132758|2864|4288|1299|107|136|64168|2868
0500000US39169|91602|742|58682|2138|58627|2162|57294|2142|1333|580|55|102|32920|2246
0500000US39173|109100|604|70057|2398|69950|2420|67577|2565|2373|1072|107|143|39043|2448
0500000US40017|136050|773|90596|2656|90060|2733|87528|2906|2532|935|536|321|45454|2683
0500000US40027|248563|1175|157451|3551|156605|3519|150817|3614|5788|1363|846|672|91112|3847
0500000US40031|95685|401|57753|1394|47227|1430|43521|1365|3706|706|10526|853|37932|1443
0500000US40037|58995|442|33955|1478|33873|1489|32819|1503|1054|497|82|101|25040|1415
0500000US40101|52459|460|27320|1283|27303|1283|25703|1243|1600|507|17|33|25139|1290
0500000US40109|627681|1452|414235|6115|408686|6154|387386|6488|21300|2934|5549|1361|213446|6346
0500000US40119|69330|657|40146|1759|40146|1759|38666|1856|1480|703|0|165|29184|1732
0500000US40125|58878|330|31682|1162|31638|1177|30793|1234|845|415|44|59|27196|1182
0500000US40131|80139|332|48776|1509|48516|1502|46859|1528|1657|546|260|202|31363|1531
0500000US40143|531774|1037|349683|3584|348698|3520|331555|3614|17143|1640|985|483|182091|3474
0500000US40145|70944|434|45247|1430|45247|1430|43464|1389|1783|646|0|165|25697|1567
0500000US41003|84543|577|52219|1895|52219|1895|49346|2186|2873|887|0|217|32324|1838
0500000US41005|347666|1076|224965|4118|224867|4111|219132|4129|5735|1294|98|165|122701|4283
0500000US41017|174387|1334|111534|3206|111489|3210|107935|3554|3554|1360|45|78|62853|2958
0500000US41019|93277|880|47267|2361|47255|2360|45359|2579|1896|835|12|6|46010|2563
0500000US41029|181887|865|104176|3159|104111|3160|99632|3311|4479|1159|65|118|77711|3318
0500000US41033|73091|380|35132|1847|35061|1883|32881|1814|2180|661|71|131|37959|1921
0500000US41035|56835|737|28779|1817|28508|1735|26516|1776|1992|953|271|301|28056|1828
0500000US41039|322130|1287|193499|4212|193482|4216|182679|4415|10803|2265|17|27|128631|4191
0500000US41043|106171|854|63825|2311|63783|2333|61361|2355|2422|796|42|78|42346|2194
0500000US41047|276202|1208|174874|3273|174729|3299|166663|3599|8066|1935|145|206|101328|3532
0500000US41051|671165|1471|466810|5043|466720|5023|448807|5551|17913|2273|90|143|204355|5219
0500000US41053|72854|559|43728|2166|43728|2166|40567|1774|3161|1106|0|217|29126|2129
0500000US41059|63541|391|35800|2183|35480|2266|34470|2413|1010|540|320|437|27741|2220
0500000US41067|488124|1128|341412|4635|340923|4690|328695|5129|12228|1956|489|462|146712|4694
0500000US41071|88938|613|51204|2613|51204|2613|48089|2643|3115|1192|0|217|37734|2612
0500000US42001|88724|648|56908|1612|56814|1602|55040|1729|1774|740|94|114|31816|1777
0500000US42003|1026131|1463|667853|7114|667240|7150|641091|7705|26149|2976|613|398|358278|7535
0500000US42005|53309|366|30195|1042|30178|1043|29300|1021|878|270|17|30|23114|1098
0500000US42007|137798|917|86263|2437|86096|2426|83480|2394|2616|811|167|209|51535|2580
0500000US42011|351051|1020|224466|4162|224369|4157|213135|4115|11234|1705|97|95|126585|4295
0500000US42013|99594|428|58012|2187|58012|2187|56030|2171|1982|756|0|190|41582|2301
0500000US42017|535385|1214|348459|5018|348189|5060|336101|5857|12088|2760|270|218|186926|5270
0500000US42019|164790|628|102318|2405|102211|2400|98069|2457|4142|1139|107|132|62472|2354
0500000US42021|108883|480|61352|1793|61317|1791|58984|1956|2333|688|35|42|47531|1890
0500000US42025|54445|414|32292|1533|32292|1533|30319|1627|1973|851|0|190|22153|1506
0500000US42027|138031|602|76897|3255|76897|3255|74146|3196|2751|846|0|190|61134|3161
0500000US42029|446199|1144|305036|4798|304833|4852|295759|5111|9074|1483|203|293|141163|4735
0500000US42033|64970|384|36503|1421|36503|1421|35223|1414|1280|564|0|190|28467|1304
0500000US42037|55824|364|35235|1393|35216|1386|33222|1448|1994|686|19|36|20589|1450
0500000US42039|67396|269|38317|1527|38266|1519|37167|1552|1099|470|51|79|29079|1568
0500000US42041|221379|995|145370|3148|144606|3239|140665|3429|3941|1108|764|512|76009|3148
0500000US42043|232217|1118|152356|2677|151874|2653|145209|2755|6665|1460|482|428|79861|2939
0500000US42045|465191|1488|299557|5451|299490|5475|281866|5481|17624|2797|67|116|165634|5420
0500000US42049|220063|1012|128463|3430|128397|3442|123574|3676|4823|1220|66|107|91600|3559
0500000US42051|103333|686|54011|2249|54011|2249|52093|2190|1918|619|0|190|49322|2177
0500000US42055|128120|832|79565|2601|79565|2601|75713|2605|3852|1239|0|190|48555|2454
0500000US42063|69871|475|38634|1897|38587|1887|36523|1967|2064|778|47|75|31237|2017
0500000US42069|177839|922|102676|3018|102676|3018|99400|3187|3276|817|0|190|75163|2941
0500000US42071|445133|1269|293757|3980|293191|3969|283741|4284|9450|2041|566|500|151376|3938
0500000US42073|70344|320|40340|1498|40199|1473|38490|1729|1709|766|141|232|30004|1509
0500000US42075|116139|779|75449|2226|75156|2304|73465|2336|1691|659|293|265|40690|2068
0500000US42077|304486|1115|195568|4141|195568|4141|186052|4583|9516|2366|0|190|108918|4250
0500000US42079|267938|793|158813|3904|158411|4043|151220|4165|7191|1352|402|365|109125|3885
0500000US42081|92986|397|56627|1705|56542|1701|53895|1797|2647|695|85|107|36359|1721
0500000US42085|89875|434|50880|1661|50824|1657|48498|1903|2326|896|56|66|38995|1662
0500000US42089|139010|761|82884|2832|82837|2835|77261|3319|5576|1470|47|79|56126|2992
0500000US42091|709914|1394|478355|5779|477955|5797|461921|6368|16034|2575|400|337|231559|6122
0500000US42095|266251|938|164381|3402|164205|3443|156906|4012|7299|1836|176|230|101870|3375
0500000US42097|75266|630|41764|1899|41764|1899|40470|1985|1294|723|0|190|33502|1706
0500000US42101|1262049|2497|811573|10769|810547|10830|760297|12511|50250|5322|1026|635|450476|11353
0500000US42107|119058|632|67456|1899|67390|1897|63616|2100|3774|1088|66|105|51602|2003
0500000US42111|60817|412|34597|1247|34597|1247|32813|1343|1784|642|0|190|26220|1185
0500000US42125|174345|732|109328|2814|109053|2856|105690|2911|3363|946|275|218|65017|2948
0500000US42129|295764|841|182141|3365|182057|3372|175472|3435|6585|1068|84|129|113623|3381
0500000US42133|376041|1239|250741|3939|250234|3963|240571|4510|9663|2087|507|488|125300|3956
0500000US44003|144706|664|93678|2883|93405|2905|90329|3155|3076|1017|273|298|51028|3045
0500000US44005|72396|691|46410|2020|43661|2204|41788|2179|1873|897|2749|651|25986|1940
0500000US44007|543431|1864|355301|5707|354843|5736|333954|6065|20889|3360|458|359|188130|5988
0500000US44009|113698|661|70216|2510|69825|2607|68041|2793|1784|739|391|535|43482|2416
0500000US45003|144075|1071|84619|2597|84549|2597|80761|3027|3788|1482|70|162|59456|2918
0500000US45007|171023|1033|106824|3064|106513|3062|103273|3168|3240|1060|311|300|64199|3110
0500000US45013|170596|1492|96064|3407|83833|3810|81897|3932|1936|835|12231|1453|74532|3176
0500000US45015|203431|947|137947|3105|132824|3430|127374|3655|5450|1358|5123|1317|65484|3279
0500000US45019|352879|1276|234987|4325|231555|4439|224754|4622|6801|1678|3432|1003|117892|4463
0500000US45035|134742|1007|88063|2876|86147|3153|83246|2981|2901|1019|1916|925|46679|2950
0500000US45041|109025|835|64511|2672|64435|2675|60482|2827|3953|1465|76|96|44514|2688
0500000US45043|56598|464|26854|1968|26833|1966|25961|1896|872|540|21|17|29744|1949
0500000US45045|445412|1357|295983|5857|295286|5925|284338|6040|10948|1900|697|557|149429|5831
0500000US45047|55665|724|33952|1455|33926|1448|33172|1517|754|395|26|56|21713|1538
0500000US45051|338261|1191|180415|5796|179712|5860|173406|5997|6306|1319|703|614|157846|5801
0500000US45055|55807|706|35087|1669|34362|1706|31904|2387|2458|1575|725|519|20720|1868
0500000US45057|87679|866|54703|2027|54703|2027|51987|2069|2716|1032|0|225|32976|2008
0500000US45059|55515|452|33119|1449|33119|1449|31443|1505|1676|954|0|225|22396|1505
0500000US45063|247462|807|159449|3474|158693|3526|152049|3710|6644|1421|756|530|88013|3464
0500000US45073|67815|419|36572|1872|36537|1872|34384|2025|2153|855|35|62|31243|1944
0500000US45075|68057|629|35628|2675|35611|2670|33572|2701|2039|1217|17|36|32429|2513
0500000US45077|113273|768|65665|2289|65476|2271|63945|2291|1531|727|189|220|47608|2203
0500000US45079|345095|1271|224744|6793|214983|6840|201788|6813|13195|2923|9761|1266|120351|6700
0500000US45083|283376|990|175590|3782|175359|3794|167900|3757|7459|1601|231|262|107786|3823
0500000US45085|81755|622|47986|2471|43418|2902|40028|2601|3390|1110|4568|1478|33769|2425
0500000US45091|237118|1078|158826|4401|158782|4400|153709|4573|5073|1540|44|73|78292|4344
0500000US46083|56714|794|42359|1872|42359|1872|41593|1900|766|444|0|175|14355|1445
0500000US46099|159332|790|118818|2414|118536|2495|115859|2682|2677|896|282|243|40514|2417
0500000US46103|93904|636|58966|2061|57769|2289|56590|2203|1179|675|1197|666|34938|2135
0500000US47001|65384|484|37932|2366|37932|2366|36475|2367|1457|644|0|226|27452|2372
0500000US47009|117157|601|72612|2423|72111|2391|70606|2472|1505|591|501|376|44545|2353
0500000US47011|89993|625|55887|2553|55762|2566|52295|2732|3467|1273|125|178|34106|2510
0500000US47037|581955|1676|422972|6041|422520|6036|409433|6550|13087|2564|452|329|158983|6141
0500000US47059|62003|522|32620|2134|32620|2134|31625|2060|995|504|0|226|29383|2209
0500000US47063|53423|684|31794|2237|31740|2233|30768|2268|972|605|54|96|21629|2277
0500000US47065|307873|1216|201127|3756|200896|3805|192481|4038|8415|2208|231|330|106746|3796
0500000US47093|407877|1614|269329|5619|268390|5729|259025|5801|9365|1824|939|615|138548|5300
0500000US47113|79348|649|48869|2092|48869|2092|45930|2512|2939|1110|0|226|30479|2201
0500000US47119|88121|929|57462|2404|57462|2404|55499|2551|1963|875|0|226|30659|2453
0500000US47125|182404|918|118778|3864|105735|4169|100041|4341|5694|1497|13043|2816|63626|3806
0500000US47141|69098|678|41560|2122|41468|2110|40040|2160|1428|571|92|159|27538|2249
0500000US47147|60239|576|41267|1315|41267|1315|40035|1358|1232|516|0|226|18972|1455
0500000US47149|287978|1184|210461|4156|210386|4168|204486|4261|5900|1697|75|132|77517|4399
0500000US47155|81714|603|51394|2534|51394|2534|49664|2476|1730|635|0|226|30320|2567
0500000US47157|704636|2045|462028|6315|461137|6320|431238|6546|29899|4140|891|423|242608|6962
0500000US47163|136133|824|77345|2873|77278|2855|73561|3212|3717|1118|67|113|58788|2813
0500000US47165|166157|949|116020|3237|116020|3237|113643|3635|2377|1235|0|226|50137|3302
0500000US47179|116162|800|68034|2732|68034|2732|65357|2691|2677|991|0|226|48128|2781
0500000US47187|206391|1040|138461|3751|138371|3775|135902|3657|2469|935|90|153|67930|3674
0500000US47189|131656|1121|87705|2486|87527|2504|85897|2441|1630|651|178|209|43951|2710
0500000US48005|67453|453|39447|2445|39447|2445|38068|2457|1379|594|0|236|28006|2441
0500000US48021|85969|589|53455|2202|52156|2245|49096|2316|3060|1083|1299|506|32514|2158
0500000US48027|296949|1177|196120|4470|175290|5297|166213|5342|9077|1975|20830|3234|100829|4549
0500000US48029|1635584|3205|1088790|11643|1055886|11891|1007264|11817|48622|4867|32904|4127|546794|11740
0500000US48037|72854|369|40522|2235|40522|2235|38838|2495|1684|887|0|236|32332|2209
0500000US48039|310703|1390|199043|4113|198848|4079|190394|4199|8454|1810|195|191|111660|4452
0500000US48041|200976|855|126633|2867|126442|2890|120000|3146|6442|1608|191|306|74343|2832
0500000US48061|322341|1423|193437|3339|192644|3465|181889|3984|10755|2180|793|580|128904|3494
0500000US48085|939610|2093|671096|7514|670436|7513|648117|7992|22319|2812|660|392|268514|8274
0500000US48091|156604|1006|97967|3147|97058|3071|93835|3359|3223|1618|909|595|58637|3083
0500000US48099|68843|1082|40562|1701|29751|2222|28292|2314|1459|767|10811|1416|28281|1801
0500000US48113|2034431|3244|1407746|11821|1406828|11924|1348084|12622|58744|4733|918|463|626685|12310
0500000US48121|804561|1932|577013|6256|576406|6358|554873|7131|21533|3050|607|573|227548|6892
0500000US48135|118551|939|81606|2733|81456|2720|79872|2607|1584|766|150|248|36945|2760
0500000US48139|171913|1032|120111|3078|119998|3115|115635|3330|4363|1618|113|198|51802|3043
0500000US48141|672443|2284|422941|8011|405714|8270|388577|8009|17137|2646|17227|2297|249502|8320
0500000US48157|708280|2232|470837|8068|469775|8090|452459|8412|17316|3102|1062|876|237443|8924
0500000US48167|286591|1300|184169|3621|183017|3572|174261|4242|8756|1780|1152|624|102422|3856
0500000US48181|115573|768|69557|2669|69525|2659|67559|2856|1966|781|32|56|46016|2650
0500000US48183|97947|750|61231|2548|60925|2533|58307|2619|2618|1228|306|327|36716|2651
0500000US48187|149298|1065|101511|2509|99792|2469|96770|2845|3022|1179|1719|1038|47787|2651
0500000US48201|3742132|4670|2564263|15812|2560565|16024|2411045|18683|149520|9370|3698|1487|1177869|17272
0500000US48203|56002|499|35196|1445|35196|1445|33879|1621|1317|661|0|236|20806|1622
0500000US48209|226205|954|158922|3628|158530|3650|152145|3843|6385|1747|392|353|67283|3717
0500000US48213|70316|624|39450|1675|39450|1675|37402|1865|2048|925|0|236|30866|1745
0500000US48215|657525|1483|394012|7115|393178|7079|371226|7029|21952|3245|834|633|263513|7297
0500000US48221|55621|518|31737|1720|31701|1722|30544|1761|1157|532|36|60|23884|1823
0500000US48231|88519|697|56286|2443|56286|2443|52843|2575|3443|1036|0|236|32233|2534
0500000US48245|196429|888|111165|3680|110855|3687|105155|3901|5700|1548|310|354|85264|3619
0500000US48251|157706|1147|102865|3609|102493|3664|98411|3625|4082|1093|372|445|54841|3820
0500000US48257|137700|1079|96125|2659|96125|2659|90263|2976|5862|1916|0|236|41575|2779
0500000US48291|78451|987|45412|2400|45412|2400|43605|2588|1807|838|0|236|33039|2122
0500000US48303|254895|997|170866|3428|170314|3472|163901|3691|6413|1594|552|541|84029|3610
0500000US48309|212263|958|133451|3624|133411|3632|128289|3614|5122|1602|40|66|78812|3702
0500000US48329|130591|1405|91786|2844|91364|2938|89334|3074|2030|865|422|459|38805|2924
0500000US48339|550208|1723|358163|6027|357111|6151|341934|6244|15177|3016|1052|1219|192045|5940
0500000US48347|51969|540|31484|1916|31484|1916|29746|1743|1738|777|0|236|20485|2052
0500000US48355|277889|1410|174752|3711|173501|3728|166021|3892|7480|1430|1251|619|103137|3872
0500000US48361|65833|639|42276|2293|42227|2291|39721|2563|2506|1408|49|11|23557|2434
0500000US48367|135278|768|89138|2848|88537|2905|85753|3083|2784|1167|601|351|46140|2815
0500000US48375|89566|1443|55684|2431|55609|2430|53475|2542|2134|900|75|127|33882|2839
0500000US48381|116645|787|79910|2389|79830|2380|77950|2381|1880|1123|80|137|36735|2435
0500000US48397|101161|823|67840|2409|67840|2409|64601|2214|3239|1275|0|236|33321|2430
0500000US48409|55207|558|36479|1733|36402|1736|34697|2065|1705|812|77|67|18728|1834
0500000US48423|194370|860|115248|4320|115215|4328|111147|4521|4068|1478|33|62|79122|4372
0500000US48427|47691|533|27196|2367|27123|2401|25228|2160|1895|1051|73|122|20495|2352
0500000US48439|1702054|2538|1191714|9145|1187682|9505|1142756|10661|44926|4247|4032|1445|510340|8794
0500000US48441|115178|772|73285|2653|68631|2841|66401|3052|2230|970|4654|1273|41893|2701
0500000US48451|94218|593|60093|2457|57631|2781|55692|2938|1939|703|2462|888|34125|2570
0500000US48453|1102124|2368|812412|7537|811766|7546|779234|8200|32532|4046|646|381|289712|7924
0500000US48469|71578|939|43411|2073|43279|2090|41486|2039|1793|833|132|205|28167|2181
0500000US48471|71349|538|35540|2290|35540|2290|31325|2457|4215|1600|0|236|35809|2353
0500000US48479|196486|1150|122349|2908|122146|2892|116598|3539|5548|1903|203|302|74137|3086
0500000US48485|104154|858|64945|2401|60706|2140|59002|2116|1704|868|4239|1452|39209|2487
0500000US48491|551357|1364|393437|6370|391913|6267|379642|6418|12271|2476|1524|869|157920|6127
0500000US48497|61634|625|39056|1592|39056|1592|36868|1713|2188|837|0|236|22578|1651
0500000US49005|105950|881|74437|2126|74437|2126|72776|2143|1661|531|0|206|31513|2112
0500000US49011|277192|1055|196051|4170|193703|4311|188919|4323|4784|1106|2348|738|81141|4458
0500000US49035|930195|1824|674593|5022|674001|5052|650221|5250|23780|2738|592|334|255602|5489
0500000US49045|59033|806|42835|1418|42645|1426|41818|1523|827|550|190|207|16198|1509
0500000US49049|521701|1339|376252|4877|374949|4820|361517|4749|13432|1721|1303|683|145449|4977
0500000US49053|159907|813|95424|3359|95357|3339|91314|3398|4043|1184|67|123|64483|3428
0500000US49057|210323|891|149817|2726|147832|3182|143933|3399|3899|965|1985|1077|60506|2778
0500000US50007|145268|847|101952|2628|101835|2637|99488|2580|2347|869|117|136|43316|2497
0500000US51003|95932|557|60129|1974|59765|2023|58256|2073|1509|586|364|296|35803|2130
0500000US51013|196649|528|153893|2285|150647|2401|145245|2668|5402|1250|3246|802|42756|2181
0500000US51015|65718|485|39598|1890|39505|1908|38437|2177|1068|620|93|145|26120|1995
0500000US51019|68237|327|39573|2193|39573|2193|37962|2257|1611|681|0|216|28664|2257
0500000US51041|303600|1171|208863|3736|208107|3753|198059|3892|10048|2807|756|410|94737|3690
0500000US51059|916511|1690|647217|6399|635451|7074|614947|7446|20504|2657|11766|2451|269294|6626
0500000US51061|59979|530|40629|1522|40629|1522|39667|1555|962|501|0|216|19350|1362
0500000US51069|76392|552|50656|2322|50296|2353|48451|2322|1845|1037|360|378|25736|2332
0500000US51085|93347|728|61576|2247|61405|2251|60454|2201|951|491|171|194|31771|2279
0500000US51087|272423|1021|182635|3661|182241|3690|176092|4050|6149|1605|394|447|89788|3836
0500000US51095|68999|747|38901|2222|37668|2182|36623|2181|1045|448|1233|701|30098|2466
0500000US51107|336068|1331|246726|3284|245361|3448|236508|3543|8853|1584|1365|666|89342|3508
0500000US51121|85600|742|48172|2554|48123|2539|46079|2491|2044|660|49|69|37428|2424
0500000US51153|378680|1083|272453|3928|265189|4112|253887|4077|11302|2077|7264|1683|106227|4025
0500000US51161|80478|497|47792|2093|47792|2093|45928|1937|1864|998|0|216|32686|2050
0500000US51165|69315|570|43422|1646|43422|1646|42412|1824|1010|527|0|216|25893|1752
0500000US51177|117792|753|79725|2279|78788|2505|76957|2441|1831|590|937|702|38067|2315
0500000US51179|128062|795|90663|2396|85546|2953|83131|2940|2415|821|5117|1264|37399|2436
0500000US51199|56706|729|37703|1737|32210|1915|30726|1929|1484|631|5493|1018|19003|1941
0500000US51510|129362|758|101653|1966|96627|2246|93118|2515|3509|981|5026|1664|27709|2206
0500000US51550|199843|920|132040|2925|124463|3096|120634|3199|3829|1117|7577|1491|67803|3230
0500000US51650|110874|743|73728|2417|67853|2624|63962|2834|3891|1299|5875|1377|37146|2394
0500000US51680|65737|462|37734|2228|37570|2222|36557|2297|1013|579|164|164|28003|2339
0500000US51700|145834|664|97251|2602|90540|2558|85502|2933|5038|1492|6711|1538|48583|2646
0500000US51710|188652|760|132372|3070|111361|4072|105260|4217|6101|1776|21011|2185|56280|3197
0500000US51740|77216|746|51717|2114|48076|2242|45404|2243|2672|1155|3641|991|25499|2232
0500000US51760|192612|935|130806|2886|130372|2891|125414|3220|4958|1126|434|295|61806|2989
0500000US51770|77529|584|47224|2574|46797|2620|45408|2468|1389|760|427|445|30305|2499
0500000US51800|80189|386|52536|1867|48404|2088|46148|2100|2256|979|4132|1137|27653|1833
0500000US51810|366903|963|250296|4225|228393|5127|219016|5034|9377|1870|21903|2786|116607|4360
0500000US53005|165385|950|102892|3581|102811|3581|97721|3887|5090|1550|81|4|62493|3516
0500000US53007|64938|801|39624|1451|39539|1458|37372|1825|2167|1096|85|109|25314|1326
0500000US53009|66686|451|31752|1897|31568|1915|29946|1900|1622|623|184|122|34934|1904
0500000US53011|419406|1325|275574|4768|273759|4917|262292|4936|11467|1746|1815|974|143832|4727
0500000US53015|90659|620|51918|2256|51918|2256|49175|2417|2743|1199|0|217|38741|2380
0500000US53021|72377|804|46248|2135|45447|2140|42690|2417|2757|1087|801|866|26129|2290
0500000US53025|78233|468|49551|2127|49432|2096|46019|2322|3413|1397|119|195|28682|2169
0500000US53027|63152|626|32422|1976|32422|1976|30384|1877|2038|906|0|217|30730|2102
0500000US53029|73171|483|39774|1612|33642|1878|32389|1955|1253|628|6132|1299|33397|1648
0500000US53033|1886532|2494|1339832|8405|1336590|8314|1279529|8928|57061|5054|3242|1030|546700|9027
0500000US53035|229642|823|146082|3259|133975|3638|126831|3769|7144|1335|12107|1993|83560|3349
0500000US53041|69631|646|37627|2043|37579|2054|35059|2006|2520|856|48|88|32004|1821
0500000US53045|56681|482|27435|1931|27315|1922|24825|1870|2490|802|120|167|29246|1922
0500000US53053|742598|1713|493288|7449|466667|7901|444897|8288|21770|2795|26621|2281|249310|7789
0500000US53057|107746|558|64099|1793|63431|1854|60629|2108|2802|885|668|343|43647|1819
0500000US53061|682299|1410|458290|6653|455206|6816|438680|7472|16526|3160|3084|1123|224009|6810
0500000US53063|447576|1298|279146|5303|275305|5593|263892|5430|11413|2136|3841|1298|168430|5252
0500000US53067|244086|754|151827|4482|146586|4839|140544|4439|6042|1802|5241|1668|92259|4404
0500000US53073|194452|823|123141|3110|122738|3104|117611|3195|5127|1433|403|456|71311|3155
0500000US53077|191722|961|120531|3785|120028|3703|114427|3874|5601|1351|503|465|71191|3878
0500000US54003|105737|842|70092|2981|69487|3029|65721|3249|3766|1134|605|592|35645|2958
0500000US54011|76076|684|44344|1954|44229|1985|42215|2199|2014|902|115|146|31732|1967
0500000US54033|53075|441|29314|1957|29314|1957|28484|2149|830|542|0|204|23761|1965
0500000US54039|145315|1022|80645|2902|80365|2905|75918|2787|4447|1091|280|232|64670|3002
0500000US54061|92379|901|59418|2359|59418|2359|56712|2638|2706|1252|0|204|32961|2317
0500000US54081|59464|617|29192|1781|29128|1755|28421|1874|707|487|64|109|30272|2030
0500000US54107|67871|557|38944|1595|38665|1628|36611|1547|2054|808|279|304|28927|1582
0500000US55009|217072|823|148887|2910|148830|2898|145736|2860|3094|862|57|97|68185|2930
0500000US55017|54873|406|35233|1074|35233|1074|34261|1165|972|416|0|159|19640|1089
0500000US55025|477135|1358|336668|5553|336426|5531|328697|5804|7729|1610|242|223|140467|5430
0500000US55027|73793|587|46753|1233|46753|1233|45312|1424|1441|526|0|159|27040|1335
0500000US55035|89021|551|59201|1895|59201|1895|57474|2214|1727|917|0|159|29820|2046
0500000US55039|85658|543|55107|1680|55107|1680|53730|1901|1377|848|0|159|30551|1597
0500000US55055|70631|424|47558|1602|47558|1602|45852|1647|1706|721|0|159|23073|1580
0500000US55059|136826|919|92671|2748|92440|2741|89545|2729|2895|872|231|367|44155|2789
0500000US55063|100734|494|69571|1679|69131|1714|66628|1913|2503|974|440|406|31163|1686
0500000US55071|67548|370|41792|1381|41792|1381|41057|1398|735|307|0|159|25756|1463
0500000US55073|111623|550|72940|1902|72924|1903|71403|1977|1521|733|16|26|38683|1933
0500000US55079|726608|1924|478926|5432|478560|5429|459665|6241|18895|2688|366|275|247682|5515
0500000US55087|154531|711|105739|2265|105739|2265|103812|2163|1927|697|0|159|48792|2024
0500000US55089|76989|447|51305|1653|51305|1653|49625|1632|1680|934|0|159|25684|1708
0500000US55097|59175|468|39250|1259|39112|1248|38071|1311|1041|380|138|178|19925|1220
0500000US55101|158004|1172|101435|2864|101435|2864|97760|2962|3675|1085|0|159|56569|2910
0500000US55105|132906|960|88153|2437|88077|2446|83605|2784|4472|1095|76|104|44753|2474
0500000US55109|77268|692|53251|1956|53178|1929|52479|1923|699|311|73|84|24017|1920
0500000US55111|53179|340|36159|1023|36120|1033|35368|1042|752|343|39|43|17020|1035
0500000US55117|96040|769|62533|1854|62486|1851|61640|1836|846|375|47|80|33507|1552
0500000US55127|88732|331|56740|1436|56719|1435|54460|1633|2259|721|21|38|31992|1441
0500000US55131|112601|640|77225|2217|77041|2256|76193|2366|848|625|184|229|35376|2302
0500000US55133|338244|879|223763|3315|223617|3305|219053|3249|4564|1088|146|182|114481|3382
0500000US55139|141036|657|93441|2034|93441|2034|91264|2008|2177|588|0|159|47595|2112
0500000US55141|60230|513|36370|1314|36370|1314|35022|1373|1348|541|0|159|23860|1359
0500000US56021|80908|815|52950|2231|49560|2130|46865|2127|2695|1330|3390|974|27958|2204
0500000US56025|63496|573|41275|1518|41157|1545|39827|1575|1330|680|118|150|22221|1573
0500000US72013|73805|555|32185|2383|32185|2383|28302|2524|3883|1093|0|251|41620|2533
0500000US72021|157057|699|76419|3010|76419|3010|71539|3158|4880|1318|0|251|80638|3123
0500000US72025|108183|681|54822|2857|54627|2933|49993|2755|4634|1226|195|337|53361|3015
0500000US72031|131602|821|68747|3163|68570|3154|62997|3361|5573|1853|177|282|62855|3312
0500000US72061|78908|435|41098|1722|41098|1722|39198|1755|1900|909|0|251|37810|1847
0500000US72097|60646|479|25804|1830|25804|1830|20690|1818|5114|1330|0|251|34842|1879
0500000US72113|111911|561|48066|2839|47678|2828|39477|2896|8201|1480|388|372|63845|2940
0500000US72127|290600|1165|147439|4278|146991|4276|133556|4591|13435|2976|448|457|143161|4351
0500000US72135|57260|438|31589|1837|31331|1894|29749|1960|1582|849|258|405|25671|1900
0500000US72137|62293|351|34392|1695|34321|1685|32546|1750|1775|778|71|116|27901|1770
0500000US72139|58453|347|35055|2170|35055|2170|32565|2271|2490|1423|0|251|23398|2212
0600000US0911037070|94919|2582|55702|3630|55590|3637|50082|3606|5508|1721|112|191|39217|2968
